customerNumber,productName,orderMonth,priceEach,quantityOrdered,final_payment
450,"1900s Vintage Tri-Plane",5,72.45,37,2680.65
450,"1997 BMW F650 ST",5,99.89,31,3096.59
450,"1928 Ford Phaeton Deluxe",5,62.60,50,3130.00
450,"1930 Buick Marquette Phaeton",5,36.66,36,1319.76
450,"American Airlines: B767-300",5,91.34,31,2831.54
450,"America West Airlines B757-200",5,90.75,35,3176.25
450,"ATA: B757-300",5,98.48,44,4333.12
450,"F/A 18 Hornet 1/72",5,76.00,44,3344.00
450,"American Airlines: MD-11S",5,65.89,38,2503.82
328,"1969 Harley Davidson Ultimate Chopper",5,93.79,59,5533.61
328,"1996 Moto Guzzi 1100i",5,115.37,44,5076.28
328,"2003 Harley-Davidson Eagle Drag Bike",5,172.36,43,7411.48
328,"2002 Suzuki XREO",5,129.53,46,5958.38
328,"1936 Harley Davidson El Knucklehead",5,58.15,44,2558.60
328,"1997 BMW R 1100 S",5,91.29,50,4564.50
406,"1969 Dodge Super Bee",5,74.78,20,1495.60
406,"1976 Ford Gran Torino",5,145.52,41,5966.32
406,"1957 Vespa GS150",5,50.36,31,1561.16
406,"1957 Corvette Convertible",5,127.97,26,3327.22
406,"1982 Ducati 900 Monster",5,63.03,47,2962.41
406,"1961 Chevrolet Impala",5,69.52,38,2641.76
406,"1982 Ducati 996 R",5,36.21,36,1303.56
406,"1974 Ducati 350 Mk3 Desmo",5,93.89,25,2347.25
406,"2002 Yamaha YZR M1",5,72.41,48,3475.68
201,"1968 Ford Mustang",6,157.60,24,3782.40
201,"1968 Dodge Charger",6,102.17,22,2247.74
201,"1970 Plymouth Hemi Cuda",6,67.03,25,1675.75
201,"1969 Dodge Charger",6,109.40,41,4485.40
201,"1993 Mazda RX-7",6,130.22,26,3385.72
201,"1965 Aston Martin DB5",6,103.29,24,2478.96
201,"1948 Porsche 356-A Roadster",6,67.76,23,1558.48
201,"1995 Honda Civic",6,130.87,33,4318.71
201,"1999 Indy 500 Monte Carlo SS",6,114.84,37,4249.08
201,"1992 Ferrari 360 Spider red",6,145.63,40,5825.20
201,"1948 Porsche Type 356 Roadster",6,139.87,31,4335.97
201,"1982 Lamborghini Diablo",6,34.74,40,1389.60
201,"1971 Alpine Renault 1600s",6,50.82,24,1219.68
201,"1956 Porsche 356A Coupe",6,115.15,39,4490.85
323,"1917 Grand Touring Sedan",6,137.70,49,6747.30
323,"1911 Ford Town Car",6,55.09,36,1983.24
323,"1932 Model A Ford J-Coupe",6,102.98,41,4222.18
323,"1932 Alfa Romeo 8C2300 Spider Sport",6,80.99,34,2753.66
323,"1957 Ford Thunderbird",6,59.87,30,1796.10
323,"1970 Chevy Chevelle SS 454",6,66.88,34,2273.92
323,"1966 Shelby Cobra 427 S/C",6,43.27,32,1384.64
323,"1939 Chevrolet Deluxe Coupe",6,28.88,38,1097.44
323,"1949 Jaguar XK 120",6,85.42,31,2648.02
323,"1952 Citroen-15CV",6,111.57,33,3681.81
323,"1969 Chevrolet Camaro Z28",6,69.34,42,2912.28
323,"2002 Chevy Corvette",6,101.73,49,4984.77
323,"1936 Mercedes Benz 500k Roadster",6,39.80,20,796.00
209,"1928 Mercedes-Benz SSK",6,135.00,24,3240.00
209,"1938 Cadillac V-16 Presidential Limousine",6,37.63,37,1392.31
145,"1937 Lincoln Berline",6,93.49,34,3178.66
145,"1936 Mercedes-Benz 500K Special Roadster",6,52.83,29,1532.07
450,"1913 Ford Model T Speedster",6,92.19,50,4609.50
450,"1934 Ford V8 Coupe",6,59.34,49,2907.66
450,"18th Century Vintage Horse Carriage",6,83.78,37,3099.86
450,"1917 Maxwell Touring Car",6,91.27,26,2373.02
450,"1936 Chrysler Airflow",6,81.81,46,3763.26
398,"1952 Alpine Renault 1300",6,177.87,32,5691.84
398,"1958 Setra Bus",6,133.94,41,5491.54
398,"1940 Ford Pickup Truck",6,113.17,41,4639.97
398,"1939 Cadillac Limousine",6,49.81,21,1046.01
398,"1996 Peterbilt 379 Stake Bed with Outrigger",6,62.70,20,1254.00
398,"1982 Camaro Z28",6,86.99,45,3914.55
166,"1962 LanciaA Delta 16V",6,121.15,26,3149.90
166,"1957 Chevy Pickup",6,117.32,46,5396.72
166,"1998 Chrysler Plymouth Prowler",6,134.26,30,4027.80
166,"1964 Mercedes Tour Bus",6,120.28,34,4089.52
166,"1926 Ford Fire Engine",6,59.55,30,1786.50
166,"1992 Ferrari 360 Spider red",6,152.41,27,4115.07
166,"1940s Ford truck",6,107.76,41,4418.16
166,"1970 Dodge Coronet",6,46.82,28,1310.96
166,"1962 Volkswagen Microbus",6,121.40,47,5705.80
166,"1958 Chevy Corvette Limited Edition",6,31.47,31,975.57
166,"1980’s GM Manhattan Express",6,95.35,45,4290.75
166,"1954 Greyhound Scenicruiser",6,45.99,40,1839.60
166,"Diamond T620 Semi-Skirted Tanker",6,105.33,29,3054.57
357,"2001 Ferrari Enzo",6,180.79,46,8316.34
357,"1969 Corvair Monza",6,140.50,30,4215.00
357,"1969 Ford Falcon",6,169.56,44,7460.64
357,"1903 Ford Model A",6,121.57,32,3890.24
357,"Collectable Wooden Train",6,92.77,29,2690.33
357,"1970 Triumph Spitfire",6,137.88,23,3171.24
357,"1992 Porsche Cayenne Turbo Silver",6,117.10,23,2693.30
357,"1950's Chicago Surface Lines Streetcar",6,55.30,27,1493.10
357,"1962 City of Detroit Streetcar",6,56.24,21,1181.04
357,"The Mayflower",6,80.55,33,2658.15
233,"1972 Alfa Romeo GTA",6,116.96,27,3157.92
233,"1904 Buick Runabout",6,80.75,20,1615.00
233,"18th century schooner",6,105.69,36,3804.84
233,"1912 Ford Model T Delivery Wagon",6,79.66,22,1752.52
233,"The Schooner Bluenose",6,64.00,34,2176.00
233,"The USS Constitution Ship",6,58.55,44,2576.20
233,"The Titanic",6,89.15,25,2228.75
233,"The Queen Mary",6,88.39,50,4419.50
233,"Pont Yacht",6,43.68,29,1266.72
141,"1980s Black Hawk Helicopter",6,157.69,49,7726.81
141,"1999 Yamaha Speed Boat",6,81.72,32,2615.04
141,"1941 Chevrolet Special Deluxe Cabriolet",6,85.75,34,2915.50
141,"1928 British Royal Navy Airplane",6,98.48,34,3348.32
141,"1900s Vintage Bi-Plane",6,63.71,24,1529.04
141,"1937 Horch 930V Limousine",6,65.75,46,3024.50
141,"1940 Ford Delivery Sedan",6,82.18,49,4026.82
141,"Corsair F4U ( Bird Cage)",6,58.69,48,2817.12
141,"1928 Ford Phaeton Deluxe",6,63.97,40,2558.80
141,"1930 Buick Marquette Phaeton",6,35.78,49,1753.22
141,"American Airlines: B767-300",6,87.69,40,3507.60
141,"HMS Bounty",6,83.28,44,3664.32
141,"America West Airlines B757-200",6,81.77,33,2698.41
141,"F/A 18 Hornet 1/72",6,64.80,27,1749.60
141,"American Airlines: MD-11S",6,64.41,35,2254.35
141,"Boeing X-32A JSF",6,41.71,21,875.91
175,"1969 Harley Davidson Ultimate Chopper",6,89.00,34,3026.00
175,"1996 Moto Guzzi 1100i",6,107.05,40,4282.00
175,"2003 Harley-Davidson Eagle Drag Bike",6,193.66,41,7940.06
175,"2002 Suzuki XREO",6,123.51,48,5928.48
175,"P-51-D Mustang",6,67.58,33,2230.14
175,"1936 Harley Davidson El Knucklehead",6,50.27,34,1709.18
175,"1997 BMW R 1100 S",6,109.32,42,4591.44
175,"1960 BSA Gold Star DBD34",6,67.03,37,2480.11
175,"1900s Vintage Tri-Plane",6,59.41,24,1425.84
175,"1997 BMW F650 ST",6,93.90,31,2910.90
175,"ATA: B757-300",6,117.46,47,5520.62
362,"1957 Vespa GS150",6,58.44,48,2805.12
362,"1957 Corvette Convertible",6,124.99,20,2499.80
362,"1982 Ducati 900 Monster",6,61.64,37,2280.68
362,"1961 Chevrolet Impala",6,75.18,47,3533.46
362,"1982 Ducati 996 R",6,39.02,20,780.40
362,"1974 Ducati 350 Mk3 Desmo",6,100.01,34,3400.34
362,"2002 Yamaha YZR M1",6,67.53,47,3173.91
471,"1969 Dodge Super Bee",7,74.78,45,3365.10
471,"1976 Ford Gran Torino",7,123.47,49,6050.03
386,"1968 Ford Mustang",7,188.73,44,8304.12
386,"1968 Dodge Charger",7,110.39,22,2428.58
386,"1970 Plymouth Hemi Cuda",7,67.83,35,2374.05
386,"1969 Dodge Charger",7,112.86,40,4514.40
386,"1993 Mazda RX-7",7,131.63,21,2764.23
386,"1965 Aston Martin DB5",7,99.55,36,3583.80
386,"1948 Porsche 356-A Roadster",7,77.00,33,2541.00
386,"1995 Honda Civic",7,139.41,49,6831.09
386,"1999 Indy 500 Monte Carlo SS",7,113.52,20,2270.40
386,"1992 Ferrari 360 Spider red",7,137.17,29,3977.93
386,"1948 Porsche Type 356 Roadster",7,127.15,33,4195.95
386,"1966 Shelby Cobra 427 S/C",7,40.25,28,1127.00
386,"1982 Lamborghini Diablo",7,35.12,34,1194.08
386,"1971 Alpine Renault 1600s",7,56.33,47,2647.51
386,"1956 Porsche 356A Coupe",7,119.37,24,2864.88
151,"1957 Ford Thunderbird",7,71.27,36,2565.72
151,"1970 Chevy Chevelle SS 454",7,72.02,40,2880.80
151,"1949 Jaguar XK 120",7,76.33,38,2900.54
151,"1952 Citroen-15CV",7,93.95,43,4039.85
151,"1969 Chevrolet Camaro Z28",7,83.90,44,3691.60
151,"2002 Chevy Corvette",7,98.51,43,4235.93
412,"1937 Lincoln Berline",7,93.49,49,4581.01
412,"1936 Mercedes-Benz 500K Special Roadster",7,45.82,26,1191.32
412,"1917 Grand Touring Sedan",7,164.90,34,5606.60
412,"1911 Ford Town Car",7,60.54,31,1876.74
412,"1932 Model A Ford J-Coupe",7,124.59,50,6229.50
412,"1928 Mercedes-Benz SSK",7,148.50,35,5197.50
412,"1917 Maxwell Touring Car",7,96.23,39,3752.97
412,"1932 Alfa Romeo 8C2300 Spider Sport",7,84.67,35,2963.45
412,"1939 Chevrolet Deluxe Coupe",7,31.86,33,1051.38
412,"1938 Cadillac V-16 Presidential Limousine",7,36.29,40,1451.60
412,"1936 Mercedes Benz 500k Roadster",7,37.75,30,1132.50
382,"1934 Ford V8 Coupe",7,57.46,32,1838.72
382,"1936 Chrysler Airflow",7,95.44,48,4581.12
282,"1952 Alpine Renault 1300",7,171.44,21,3600.24
282,"1962 LanciaA Delta 16V",7,124.10,32,3971.20
282,"1958 Setra Bus",7,135.30,28,3788.40
282,"1940 Ford Pickup Truck",7,94.50,43,4063.50
282,"1913 Ford Model T Speedster",7,81.05,31,2512.55
282,"18th Century Vintage Horse Carriage",7,85.87,38,3263.06
282,"1940s Ford truck",7,107.76,38,4094.88
282,"1939 Cadillac Limousine",7,40.25,44,1771.00
282,"1980’s GM Manhattan Express",7,93.42,32,2989.44
282,"1996 Peterbilt 379 Stake Bed with Outrigger",7,52.36,21,1099.56
282,"1982 Camaro Z28",7,101.15,46,4652.90
124,"1957 Chevy Pickup",7,99.54,31,3085.74
124,"1998 Chrysler Plymouth Prowler",7,147.36,50,7368.00
124,"1964 Mercedes Tour Bus",7,121.50,50,6075.00
124,"1926 Ford Fire Engine",7,59.55,25,1488.75
124,"1992 Ferrari 360 Spider red",7,169.34,20,3386.80
124,"1970 Dodge Coronet",7,49.71,45,2236.95
124,"1962 Volkswagen Microbus",7,122.68,43,5275.24
124,"1958 Chevy Corvette Limited Edition",7,28.64,38,1088.32
124,"1992 Porsche Cayenne Turbo Silver",7,110.00,22,2420.00
124,"1954 Greyhound Scenicruiser",7,51.95,35,1818.25
124,"Diamond T620 Semi-Skirted Tanker",7,93.76,34,3187.84
157,"2001 Ferrari Enzo",7,187.02,35,6545.70
157,"1969 Corvair Monza",7,123.89,27,3345.03
157,"1969 Ford Falcon",7,148.80,39,5803.20
157,"1970 Triumph Spitfire",7,126.39,25,3159.75
157,"1950's Chicago Surface Lines Streetcar",7,56.55,45,2544.75
157,"1962 City of Detroit Streetcar",7,53.89,43,2317.27
314,"1972 Alfa Romeo GTA",7,136.00,30,4080.00
314,"1999 Yamaha Speed Boat",7,84.30,34,2866.20
314,"1903 Ford Model A",7,117.47,40,4698.80
314,"Collectable Wooden Train",7,87.73,47,4123.31
314,"1941 Chevrolet Special Deluxe Cabriolet",7,105.87,50,5293.50
314,"1904 Buick Runabout",7,72.85,33,2404.05
314,"18th century schooner",7,103.23,22,2271.06
314,"1912 Ford Model T Delivery Wagon",7,84.08,27,2270.16
314,"1940 Ford Delivery Sedan",7,83.86,48,4025.28
314,"The Schooner Bluenose",7,66.00,21,1386.00
314,"The Mayflower",7,77.95,21,1636.95
314,"The USS Constitution Ship",7,57.82,42,2428.44
314,"The Titanic",7,91.15,40,3646.00
314,"The Queen Mary",7,89.38,26,2323.88
314,"Pont Yacht",7,51.32,37,1898.84
379,"1980s Black Hawk Helicopter",7,129.31,41,5301.71
379,"1900s Vintage Bi-Plane",7,56.86,40,2274.40
379,"1937 Horch 930V Limousine",7,65.09,24,1562.16
379,"HMS Bounty",7,75.13,24,1803.12
379,"Boeing X-32A JSF",7,49.66,32,1589.12
119,"1969 Harley Davidson Ultimate Chopper",7,81.35,45,3660.75
119,"1996 Moto Guzzi 1100i",7,115.37,22,2538.14
119,"2003 Harley-Davidson Eagle Drag Bike",7,154.93,36,5577.48
119,"P-51-D Mustang",7,70.12,35,2454.20
119,"1936 Harley Davidson El Knucklehead",7,52.09,37,1927.33
119,"1997 BMW R 1100 S",7,105.94,21,2224.74
119,"1928 British Royal Navy Airplane",7,97.38,25,2434.50
119,"1960 BSA Gold Star DBD34",7,61.70,30,1851.00
119,"Corsair F4U ( Bird Cage)",7,58.00,41,2378.00
119,"1900s Vintage Tri-Plane",7,67.38,27,1819.26
119,"1997 BMW F650 ST",7,89.90,23,2067.70
119,"1928 Ford Phaeton Deluxe",7,58.47,28,1637.16
119,"1930 Buick Marquette Phaeton",7,40.15,38,1525.70
119,"American Airlines: B767-300",7,85.86,32,2747.52
119,"America West Airlines B757-200",7,82.77,39,3228.03
119,"ATA: B757-300",7,102.04,48,4897.92
119,"F/A 18 Hornet 1/72",7,72.00,43,3096.00
119,"American Airlines: MD-11S",7,59.96,31,1858.76
204,"1968 Ford Mustang",8,184.84,50,9242.00
204,"2002 Suzuki XREO",8,150.62,43,6476.66
204,"1968 Dodge Charger",8,104.52,47,4912.44
204,"1970 Plymouth Hemi Cuda",8,67.83,38,2577.54
204,"1969 Dodge Super Bee",8,78.00,38,2964.00
204,"1976 Ford Gran Torino",8,139.64,30,4189.20
204,"1957 Vespa GS150",8,54.71,33,1805.43
204,"1957 Corvette Convertible",8,120.53,48,5785.44
204,"1982 Ducati 900 Monster",8,61.64,46,2835.44
204,"1971 Alpine Renault 1600s",8,58.17,20,1163.40
204,"1961 Chevrolet Impala",8,67.10,48,3220.80
204,"1982 Ducati 996 R",8,35.40,27,955.80
204,"1974 Ducati 350 Mk3 Desmo",8,94.91,38,3606.58
204,"2002 Yamaha YZR M1",8,67.53,21,1418.13
148,"1969 Dodge Charger",8,93.28,28,2611.84
112,"1993 Mazda RX-7",8,114.65,34,3898.10
112,"1965 Aston Martin DB5",8,107.02,23,2461.46
112,"1948 Porsche 356-A Roadster",8,73.15,29,2121.35
112,"1995 Honda Civic",8,118.07,29,3424.03
112,"1999 Indy 500 Monte Carlo SS",8,117.48,39,4581.72
112,"1992 Ferrari 360 Spider red",8,167.65,42,7041.30
112,"1948 Porsche Type 356 Roadster",8,114.44,31,3547.64
112,"1966 Shelby Cobra 427 S/C",8,48.80,35,1708.00
112,"1982 Lamborghini Diablo",8,37.38,31,1158.78
112,"1956 Porsche 356A Coupe",8,136.22,25,3405.50
141,"1957 Ford Thunderbird",8,68.42,26,1778.92
141,"1970 Chevy Chevelle SS 454",8,68.35,32,2187.20
141,"1949 Jaguar XK 120",8,76.33,49,3740.17
141,"1952 Citroen-15CV",8,106.87,48,5129.76
141,"1969 Chevrolet Camaro Z28",8,78.76,33,2599.08
141,"2002 Chevy Corvette",8,95.30,48,4574.40
249,"1952 Alpine Renault 1300",8,205.73,34,6994.82
249,"1940 Ford Pickup Truck",8,98.00,24,2352.00
249,"1937 Lincoln Berline",8,87.33,50,4366.50
249,"1936 Mercedes-Benz 500K Special Roadster",8,47.44,27,1280.88
249,"1917 Grand Touring Sedan",8,161.50,26,4199.00
249,"1911 Ford Town Car",8,53.28,25,1332.00
249,"1932 Model A Ford J-Coupe",8,109.33,37,4045.21
249,"1928 Mercedes-Benz SSK",8,158.63,22,3489.86
249,"1913 Ford Model T Speedster",8,82.06,46,3774.76
249,"1934 Ford V8 Coupe",8,54.34,43,2336.62
249,"18th Century Vintage Horse Carriage",8,102.63,29,2976.27
249,"1917 Maxwell Touring Car",8,99.21,34,3373.14
249,"1932 Alfa Romeo 8C2300 Spider Sport",8,77.31,35,2705.85
249,"1939 Chevrolet Deluxe Coupe",8,29.87,20,597.40
249,"1938 Cadillac V-16 Presidential Limousine",8,36.29,45,1633.05
249,"1936 Mercedes Benz 500k Roadster",8,35.29,33,1164.57
249,"1936 Chrysler Airflow",8,79.86,21,1677.06
157,"1962 LanciaA Delta 16V",8,132.97,44,5850.68
157,"1958 Setra Bus",8,127.10,25,3177.50
157,"1957 Chevy Pickup",8,98.36,41,4032.76
157,"1964 Mercedes Tour Bus",8,114.14,48,5478.72
157,"1926 Ford Fire Engine",8,56.52,29,1639.08
157,"1992 Ferrari 360 Spider red",8,135.47,25,3386.75
157,"1940s Ford truck",8,96.86,25,2421.50
157,"1939 Cadillac Limousine",8,42.76,44,1881.44
157,"1962 Volkswagen Microbus",8,112.46,25,2811.50
157,"1958 Chevy Corvette Limited Edition",8,33.95,20,679.00
157,"1980’s GM Manhattan Express",8,80.90,29,2346.10
157,"1954 Greyhound Scenicruiser",8,44.91,31,1392.21
157,"1996 Peterbilt 379 Stake Bed with Outrigger",8,59.47,36,2140.92
157,"1982 Camaro Z28",8,89.01,27,2403.27
124,"2001 Ferrari Enzo",8,176.63,41,7241.83
124,"1969 Corvair Monza",8,142.02,27,3834.54
124,"1969 Ford Falcon",8,169.56,24,4069.44
124,"1998 Chrysler Plymouth Prowler",8,147.36,23,3389.28
124,"1903 Ford Model A",8,122.93,43,5285.99
124,"Collectable Wooden Train",8,88.74,36,3194.64
124,"1970 Triumph Spitfire",8,132.13,31,4096.03
124,"1970 Dodge Coronet",8,49.71,29,1441.59
124,"1992 Porsche Cayenne Turbo Silver",8,96.99,39,3782.61
124,"1950's Chicago Surface Lines Streetcar",8,51.58,36,1856.88
124,"Diamond T620 Semi-Skirted Tanker",8,114.59,38,4354.42
124,"1962 City of Detroit Streetcar",8,56.24,37,2080.88
124,"The Mayflower",8,77.95,43,3351.85
260,"1972 Alfa Romeo GTA",8,130.56,25,3264.00
260,"1999 Yamaha Speed Boat",8,78.28,21,1643.88
260,"1941 Chevrolet Special Deluxe Cabriolet",8,100.58,46,4626.68
260,"1904 Buick Runabout",8,71.97,34,2446.98
260,"18th century schooner",8,99.54,42,4180.68
260,"1912 Ford Model T Delivery Wagon",8,80.54,34,2738.36
260,"1940 Ford Delivery Sedan",8,77.15,33,2545.95
260,"The Schooner Bluenose",8,62.00,45,2790.00
260,"HMS Bounty",8,74.23,20,1484.60
260,"The USS Constitution Ship",8,68.67,47,3227.49
260,"The Titanic",8,88.15,22,1939.30
260,"The Queen Mary",8,85.41,38,3245.58
260,"Boeing X-32A JSF",8,41.22,43,1772.46
260,"Pont Yacht",8,49.14,33,1621.62
299,"1980s Black Hawk Helicopter",8,137.19,45,6173.55
299,"P-51-D Mustang",8,68.43,31,2121.33
299,"1928 British Royal Navy Airplane",8,101.76,22,2238.72
299,"1900s Vintage Bi-Plane",8,65.08,30,1952.40
299,"1937 Horch 930V Limousine",8,59.83,39,2333.37
299,"Corsair F4U ( Bird Cage)",8,65.51,21,1375.71
299,"1900s Vintage Tri-Plane",8,66.65,21,1399.65
299,"1928 Ford Phaeton Deluxe",8,60.54,50,3027.00
299,"1930 Buick Marquette Phaeton",8,35.78,33,1180.74
299,"American Airlines: B767-300",8,87.69,24,2104.56
299,"America West Airlines B757-200",8,95.73,45,4307.85
299,"F/A 18 Hornet 1/72",8,68.00,25,1700.00
299,"American Airlines: MD-11S",8,73.29,32,2345.28
286,"1969 Harley Davidson Ultimate Chopper",8,95.70,36,3445.20
286,"1996 Moto Guzzi 1100i",8,110.61,47,5198.67
286,"2003 Harley-Davidson Eagle Drag Bike",8,166.55,27,4496.85
286,"2002 Suzuki XREO",8,131.04,49,6420.96
286,"1936 Harley Davidson El Knucklehead",8,50.88,20,1017.60
286,"1997 BMW R 1100 S",8,91.29,34,3103.86
286,"1960 BSA Gold Star DBD34",8,61.70,39,2406.30
286,"1982 Ducati 900 Monster",8,64.41,38,2447.58
286,"1997 BMW F650 ST",8,82.91,37,3067.67
286,"1982 Ducati 996 R",8,36.61,37,1354.57
286,"1974 Ducati 350 Mk3 Desmo",8,100.01,26,2600.26
286,"2002 Yamaha YZR M1",8,76.48,39,2982.72
286,"ATA: B757-300",8,102.04,45,4591.80
172,"1957 Vespa GS150",8,51.60,38,1960.80
298,"1968 Ford Mustang",8,190.68,21,4004.28
298,"1968 Dodge Charger",8,117.44,45,5284.80
298,"1970 Plymouth Hemi Cuda",8,74.21,41,3042.61
298,"1969 Dodge Charger",8,107.10,23,2463.30
298,"1993 Mazda RX-7",8,113.23,41,4642.43
298,"1948 Porsche 356-A Roadster",8,61.60,44,2710.40
298,"1995 Honda Civic",8,123.76,24,2970.24
298,"1999 Indy 500 Monte Carlo SS",8,114.84,44,5052.96
298,"1992 Ferrari 360 Spider red",8,137.17,36,4938.12
298,"1969 Dodge Super Bee",8,68.35,43,2939.05
298,"1976 Ford Gran Torino",8,127.88,40,5115.20
298,"1948 Porsche Type 356 Roadster",8,139.87,27,3776.49
298,"1957 Corvette Convertible",8,119.04,34,4047.36
298,"1982 Lamborghini Diablo",8,31.34,36,1128.24
298,"1971 Alpine Renault 1600s",8,58.17,20,1163.40
298,"1956 Porsche 356A Coupe",8,137.62,36,4954.32
298,"1961 Chevrolet Impala",8,79.22,40,3168.80
166,"1965 Aston Martin DB5",9,120.71,20,2414.20
166,"1917 Grand Touring Sedan",9,168.30,32,5385.60
166,"1911 Ford Town Car",9,50.25,28,1407.00
166,"1932 Model A Ford J-Coupe",9,102.98,31,3192.38
166,"1932 Alfa Romeo 8C2300 Spider Sport",9,90.19,35,3156.65
166,"1957 Ford Thunderbird",9,57.02,23,1311.46
166,"1970 Chevy Chevelle SS 454",9,66.88,36,2407.68
166,"1966 Shelby Cobra 427 S/C",9,49.30,50,2465.00
166,"1939 Chevrolet Deluxe Coupe",9,32.19,29,933.51
166,"1949 Jaguar XK 120",9,81.78,35,2862.30
166,"1952 Citroen-15CV",9,109.22,48,5242.56
166,"1969 Chevrolet Camaro Z28",9,76.19,34,2590.46
166,"2002 Chevy Corvette",9,101.73,41,4170.93
166,"1936 Mercedes Benz 500k Roadster",9,37.75,33,1245.75
167,"1937 Lincoln Berline",9,92.47,38,3513.86
167,"1936 Mercedes-Benz 500K Special Roadster",9,44.75,24,1074.00
167,"1928 Mercedes-Benz SSK",9,141.75,43,6095.25
167,"1938 Cadillac V-16 Presidential Limousine",9,41.22,45,1854.90
198,"1917 Maxwell Touring Car",9,80.36,26,2089.36
198,"1936 Chrysler Airflow",9,83.76,45,3769.20
448,"1952 Alpine Renault 1300",9,210.01,37,7770.37
448,"1962 LanciaA Delta 16V",9,141.83,30,4254.90
448,"1958 Setra Bus",9,123.00,41,5043.00
448,"1940 Ford Pickup Truck",9,96.84,41,3970.44
448,"1926 Ford Fire Engine",9,52.26,26,1358.76
448,"1913 Ford Model T Speedster",9,99.28,47,4666.16
448,"1934 Ford V8 Coupe",9,56.21,37,2079.77
448,"18th Century Vintage Horse Carriage",9,93.20,23,2143.60
448,"1940s Ford truck",9,96.86,48,4649.28
448,"1939 Cadillac Limousine",9,45.28,29,1313.12
448,"1962 Volkswagen Microbus",9,109.90,48,5275.20
448,"1980’s GM Manhattan Express",9,82.83,26,2153.58
448,"1996 Peterbilt 379 Stake Bed with Outrigger",9,53.00,32,1696.00
448,"1982 Camaro Z28",9,86.99,28,2435.72
131,"1957 Chevy Pickup",9,94.80,21,1990.80
131,"1998 Chrysler Plymouth Prowler",9,140.81,26,3661.06
131,"1964 Mercedes Tour Bus",9,103.09,41,4226.69
131,"1992 Ferrari 360 Spider red",9,147.33,21,3093.93
131,"1970 Triumph Spitfire",9,114.90,44,5055.60
131,"1970 Dodge Coronet",9,48.55,40,1942.00
131,"1958 Chevy Corvette Limited Edition",9,34.30,39,1337.70
131,"1992 Porsche Cayenne Turbo Silver",9,113.55,27,3065.85
131,"1954 Greyhound Scenicruiser",9,54.11,50,2705.50
131,"1950's Chicago Surface Lines Streetcar",9,59.65,31,1849.15
131,"Diamond T620 Semi-Skirted Tanker",9,113.44,41,4651.04
131,"1962 City of Detroit Streetcar",9,49.79,35,1742.65
249,"2001 Ferrari Enzo",9,187.02,46,8602.92
249,"1969 Corvair Monza",9,129.93,24,3118.32
249,"1969 Ford Falcon",9,171.29,45,7708.05
249,"1903 Ford Model A",9,110.64,24,2655.36
249,"Collectable Wooden Train",9,91.76,22,2018.72
249,"1904 Buick Runabout",9,72.85,49,3569.65
249,"18th century schooner",9,111.83,21,2348.43
249,"The Mayflower",9,77.95,29,2260.55
249,"Pont Yacht",9,51.32,32,1642.24
204,"The Queen Mary",9,98.32,45,4424.40
362,"1972 Alfa Romeo GTA",9,136.00,24,3264.00
362,"1912 Ford Model T Delivery Wagon",9,84.08,46,3867.68
362,"The Schooner Bluenose",9,62.00,26,1612.00
362,"The USS Constitution Ship",9,71.56,44,3148.64
362,"The Titanic",9,93.16,34,3167.44
415,"1980s Black Hawk Helicopter",9,146.65,36,5279.40
415,"1999 Yamaha Speed Boat",9,69.68,21,1463.28
415,"1941 Chevrolet Special Deluxe Cabriolet",9,105.87,22,2329.14
415,"1900s Vintage Bi-Plane",9,60.97,21,1280.37
415,"1937 Horch 930V Limousine",9,63.78,31,1977.18
415,"1940 Ford Delivery Sedan",9,83.02,22,1826.44
415,"Corsair F4U ( Bird Cage)",9,63.46,32,2030.72
415,"1930 Buick Marquette Phaeton",9,41.02,26,1066.52
415,"American Airlines: B767-300",9,75.81,42,3184.02
415,"HMS Bounty",9,89.61,34,3046.74
415,"America West Airlines B757-200",9,96.73,24,2321.52
415,"F/A 18 Hornet 1/72",9,74.40,22,1636.80
415,"American Airlines: MD-11S",9,61.44,47,2887.68
415,"Boeing X-32A JSF",9,46.68,21,980.28
189,"P-51-D Mustang",9,81.95,25,2048.75
189,"1928 British Royal Navy Airplane",9,107.23,32,3431.36
189,"1960 BSA Gold Star DBD34",9,70.08,32,2242.56
189,"1900s Vintage Tri-Plane",9,71.73,23,1649.79
189,"1997 BMW F650 ST",9,88.90,26,2311.40
189,"1928 Ford Phaeton Deluxe",9,63.29,28,1772.12
189,"ATA: B757-300",9,111.53,35,3903.55
103,"1996 Moto Guzzi 1100i",9,105.86,39,4128.54
103,"1936 Harley Davidson El Knucklehead",9,60.57,32,1938.24
186,"1969 Harley Davidson Ultimate Chopper",9,76.56,23,1760.88
186,"2003 Harley-Davidson Eagle Drag Bike",9,164.61,29,4773.69
186,"2002 Suzuki XREO",9,123.51,24,2964.24
186,"1957 Vespa GS150",9,62.17,39,2424.63
186,"1957 Corvette Convertible",9,119.04,49,5832.96
186,"1997 BMW R 1100 S",9,107.07,47,5032.29
186,"1982 Ducati 900 Monster",9,58.87,33,1942.71
186,"1961 Chevrolet Impala",9,66.29,32,2121.28
186,"1982 Ducati 996 R",9,36.21,24,869.04
186,"1974 Ducati 350 Mk3 Desmo",9,84.70,38,3218.60
186,"2002 Yamaha YZR M1",9,77.29,44,3400.76
